Parking_lot,file_name,month,day,year,hour,minute,yolo_car_count,image,car_count
IllerCreek,04-06-2020-20-49.jpeg,6,4,2020,20,49,2,04-06-2020-20-49.jpeg,3.0
IllerCreek,03-06-2020-17-40.jpeg,6,3,2020,17,40,8,03-06-2020-17-40.jpeg,14.0
IllerCreek,04-06-2020-12-06.jpeg,6,4,2020,12,6,5,04-06-2020-12-06.jpeg,9.0
IllerCreek,04-06-2020-11-16.jpeg,6,4,2020,11,16,4,04-06-2020-11-16.jpeg,11.0
IllerCreek,04-06-2020-01-41.jpeg,6,4,2020,1,41,0,04-06-2020-01-41.jpeg,0.0
IllerCreek,04-06-2020-02-47.jpeg,6,4,2020,2,47,0,04-06-2020-02-47.jpeg,0.0
IllerCreek,03-06-2020-23-30.jpeg,6,3,2020,23,30,0,03-06-2020-23-30.jpeg,0.0
IllerCreek,04-06-2020-07-29.jpeg,6,4,2020,7,29,2,04-06-2020-07-29.jpeg,5.0
IllerCreek,03-06-2020-19-44.jpeg,6,3,2020,19,44,6,03-06-2020-19-44.jpeg,8.0
IllerCreek,04-06-2020-01-20.jpeg,6,4,2020,1,20,0,04-06-2020-01-20.jpeg,0.0
IllerCreek,03-06-2020-19-13.jpeg,6,3,2020,19,13,10,03-06-2020-19-13.jpeg,15.0
IllerCreek,04-06-2020-20-04.jpeg,6,4,2020,20,4,4,04-06-2020-20-04.jpeg,5.0
IllerCreek,04-06-2020-09-56.jpeg,6,4,2020,9,56,4,04-06-2020-09-56.jpeg,6.0
IllerCreek,04-06-2020-11-36.jpeg,6,4,2020,11,36,3,04-06-2020-11-36.jpeg,9.0
IllerCreek,04-06-2020-23-02.jpeg,6,4,2020,23,2,0,04-06-2020-23-02.jpeg,0.0
IllerCreek,04-06-2020-12-26.jpeg,6,4,2020,12,26,4,04-06-2020-12-26.jpeg,7.0
IllerCreek,03-06-2020-23-51.jpeg,6,3,2020,23,51,0,03-06-2020-23-51.jpeg,0.0
IllerCreek,04-06-2020-04-58.jpeg,6,4,2020,4,58,1,04-06-2020-04-58.jpeg,1.0
IllerCreek,04-06-2020-13-27.jpeg,6,4,2020,13,27,8,04-06-2020-13-27.jpeg,12.0
IllerCreek,04-06-2020-16-49.jpeg,6,4,2020,16,49,8,04-06-2020-16-49.jpeg,14.0
IllerCreek,03-06-2020-22-46.jpeg,6,3,2020,22,46,0,03-06-2020-22-46.jpeg,0.0
Glenrose,04-06-2020-15-37.jpeg,6,4,2020,15,37,1,04-06-2020-15-37.jpeg,1.0
Glenrose,04-06-2020-19-43.jpeg,6,4,2020,19,43,1,04-06-2020-19-43.jpeg,2.0
Glenrose,04-06-2020-02-25.jpeg,6,4,2020,2,25,0,04-06-2020-02-25.jpeg,0.0
Glenrose,04-06-2020-17-30.jpeg,6,4,2020,17,30,4,04-06-2020-17-30.jpeg,4.0
Glenrose,03-06-2020-22-12.jpeg,6,3,2020,22,12,0,03-06-2020-22-12.jpeg,0.0
Glenrose,04-06-2020-04-36.jpeg,6,4,2020,4,36,0,04-06-2020-04-36.jpeg,0.0
Glenrose,03-06-2020-18-11.jpeg,6,3,2020,18,11,7,03-06-2020-18-11.jpeg,8.0
Glenrose,04-06-2020-08-35.jpeg,6,4,2020,8,35,3,04-06-2020-08-35.jpeg,3.0
Glenrose,04-06-2020-00-02.jpeg,6,4,2020,0,2,0,04-06-2020-00-02.jpeg,0.0
Glenrose,03-06-2020-18-31.jpeg,6,3,2020,18,31,4,03-06-2020-18-31.jpeg,6.0
Glenrose,03-06-2020-20-58.jpeg,6,3,2020,20,58,0,03-06-2020-20-58.jpeg,2.0
Glenrose,04-06-2020-07-51.jpeg,6,4,2020,7,51,5,04-06-2020-07-51.jpeg,5.0
Glenrose,04-06-2020-17-51.jpeg,6,4,2020,17,51,5,04-06-2020-17-51.jpeg,5.0
Glenrose,04-06-2020-14-57.jpeg,6,4,2020,14,57,5,04-06-2020-14-57.jpeg,5.0
Glenrose,04-06-2020-17-10.jpeg,6,4,2020,17,10,4,04-06-2020-17-10.jpeg,5.0
Glenrose,04-06-2020-06-46.jpeg,6,4,2020,6,46,0,04-06-2020-06-46.jpeg,0.0
Glenrose,03-06-2020-21-18.jpeg,6,3,2020,21,18,1,03-06-2020-21-18.jpeg,1.0
Glenrose,04-06-2020-16-07.jpeg,6,4,2020,16,7,0,04-06-2020-16-07.jpeg,1.0
Glenrose,04-06-2020-15-17.jpeg,6,4,2020,15,17,6,04-06-2020-15-17.jpeg,5.0
Glenrose,04-06-2020-20-26.jpeg,6,4,2020,20,26,3,04-06-2020-20-26.jpeg,3.0
Glenrose,04-06-2020-19-23.jpeg,6,4,2020,19,23,2,04-06-2020-19-23.jpeg,2.0
Glenrose,04-06-2020-15-57.jpeg,6,4,2020,15,57,0,04-06-2020-15-57.jpeg,0.0
Glenrose,04-06-2020-03-52.jpeg,6,4,2020,3,52,0,04-06-2020-03-52.jpeg,0.0
Glenrose,03-06-2020-23-08.jpeg,6,3,2020,23,8,0,03-06-2020-23-08.jpeg,0.0
Glenrose,04-06-2020-18-22.jpeg,6,4,2020,18,22,4,04-06-2020-18-22.jpeg,6.0
Glenrose,04-06-2020-14-17.jpeg,6,4,2020,14,17,6,04-06-2020-14-17.jpeg,5.0
Glenrose,04-06-2020-18-43.jpeg,6,4,2020,18,43,5,04-06-2020-18-43.jpeg,5.0
Glenrose,04-06-2020-14-37.jpeg,6,4,2020,14,37,7,04-06-2020-14-37.jpeg,6.0
Glenrose,04-06-2020-22-40.jpeg,6,4,2020,22,40,0,04-06-2020-22-40.jpeg,0.0
Glenrose,04-06-2020-08-02.jpeg,6,4,2020,8,2,5,04-06-2020-08-02.jpeg,5.0
Glenrose,03-06-2020-20-38.jpeg,6,3,2020,20,38,1,03-06-2020-20-38.jpeg,2.0
Glenrose,03-06-2020-18-51.jpeg,6,3,2020,18,51,6,03-06-2020-18-51.jpeg,7.0
Glenrose,04-06-2020-08-55.jpeg,6,4,2020,8,55,3,04-06-2020-08-55.jpeg,3.0
Glenrose,04-06-2020-21-11.jpeg,6,4,2020,21,11,1,04-06-2020-21-11.jpeg,0.0
Glenrose,03-06-2020-21-39.jpeg,6,3,2020,21,39,1,03-06-2020-21-39.jpeg,1.0
Glenrose,04-06-2020-23-57.jpeg,6,4,2020,23,57,0,04-06-2020-23-57.jpeg,0.0
Glenrose,04-06-2020-19-03.jpeg,6,4,2020,19,3,3,04-06-2020-19-03.jpeg,3.0
Glenrose,04-06-2020-05-20.jpeg,6,4,2020,5,20,0,04-06-2020-05-20.jpeg,0.0
Glenrose,04-06-2020-19-54.jpeg,6,4,2020,19,54,3,04-06-2020-19-54.jpeg,3.0
Glenrose,04-06-2020-03-09.jpeg,6,4,2020,3,9,0,04-06-2020-03-09.jpeg,0.0
Glenrose,04-06-2020-00-58.jpeg,6,4,2020,0,58,0,04-06-2020-00-58.jpeg,0.0
Glenrose,04-06-2020-18-33.jpeg,6,4,2020,18,33,6,04-06-2020-18-33.jpeg,6.0
Glenrose,03-06-2020-23-19.jpeg,6,3,2020,23,19,0,03-06-2020-23-19.jpeg,0.0
Glenrose,04-06-2020-17-00.jpeg,6,4,2020,17,0,2,04-06-2020-17-00.jpeg,4.0
Glenrose,04-06-2020-14-47.jpeg,6,4,2020,14,47,6,04-06-2020-14-47.jpeg,6.0
Glenrose,04-06-2020-04-47.jpeg,6,4,2020,4,47,0,04-06-2020-04-47.jpeg,0.0
Glenrose,03-06-2020-18-21.jpeg,6,3,2020,18,21,7,03-06-2020-18-21.jpeg,8.0
Glenrose,03-06-2020-20-48.jpeg,6,3,2020,20,48,0,03-06-2020-20-48.jpeg,2.0
Glenrose,04-06-2020-17-41.jpeg,6,4,2020,17,41,5,04-06-2020-17-41.jpeg,5.0
Glenrose,04-06-2020-08-25.jpeg,6,4,2020,8,25,5,04-06-2020-08-25.jpeg,5.0
Glenrose,04-06-2020-02-03.jpeg,6,4,2020,2,3,0,04-06-2020-02-03.jpeg,0.0
Glenrose,04-06-2020-20-37.jpeg,6,4,2020,20,37,1,04-06-2020-20-37.jpeg,1.0
Glenrose,04-06-2020-16-17.jpeg,6,4,2020,16,17,2,04-06-2020-16-17.jpeg,3.0
Glenrose,04-06-2020-15-07.jpeg,6,4,2020,15,7,6,04-06-2020-15-07.jpeg,5.0
Glenrose,03-06-2020-21-08.jpeg,6,3,2020,21,8,0,03-06-2020-21-08.jpeg,2.0
Glenrose,04-06-2020-01-52.jpeg,6,4,2020,1,52,0,04-06-2020-01-52.jpeg,0.0
Glenrose,04-06-2020-23-46.jpeg,6,4,2020,23,46,0,04-06-2020-23-46.jpeg,0.0
Glenrose,04-06-2020-05-31.jpeg,6,4,2020,5,31,0,04-06-2020-05-31.jpeg,0.0
Glenrose,03-06-2020-21-28.jpeg,6,3,2020,21,28,0,03-06-2020-21-28.jpeg,1.0
Glenrose,04-06-2020-15-27.jpeg,6,4,2020,15,27,5,04-06-2020-15-27.jpeg,5.0
Glenrose,03-06-2020-18-01.jpeg,6,3,2020,18,1,7,03-06-2020-18-01.jpeg,9.0
Glenrose,04-06-2020-02-58.jpeg,6,4,2020,2,58,0,04-06-2020-02-58.jpeg,0.0
Glenrose,04-06-2020-22-51.jpeg,6,4,2020,22,51,0,04-06-2020-22-51.jpeg,0.0
Glenrose,04-06-2020-17-20.jpeg,6,4,2020,17,20,3,04-06-2020-17-20.jpeg,4.0
Glenrose,04-06-2020-08-13.jpeg,6,4,2020,8,13,5,04-06-2020-08-13.jpeg,5.0
Glenrose,04-06-2020-21-00.jpeg,6,4,2020,21,0,0,04-06-2020-21-00.jpeg,0.0
Glenrose,04-06-2020-00-24.jpeg,6,4,2020,0,24,0,04-06-2020-00-24.jpeg,0.0
Glenrose,04-06-2020-08-45.jpeg,6,4,2020,8,45,2,04-06-2020-08-45.jpeg,2.0
Glenrose,04-06-2020-01-08.jpeg,6,4,2020,1,8,0,04-06-2020-01-08.jpeg,0.0
Glenrose,03-06-2020-20-28.jpeg,6,3,2020,20,28,1,03-06-2020-20-28.jpeg,3.0
Glenrose,03-06-2020-18-41.jpeg,6,3,2020,18,41,5,03-06-2020-18-41.jpeg,6.0
Glenrose,04-06-2020-14-27.jpeg,6,4,2020,14,27,8,04-06-2020-14-27.jpeg,7.0
Glenrose,04-06-2020-18-53.jpeg,6,4,2020,18,53,3,04-06-2020-18-53.jpeg,3.0
Glenrose,04-06-2020-03-19.jpeg,6,4,2020,3,19,0,04-06-2020-03-19.jpeg,0.0
Glenrose,04-06-2020-19-13.jpeg,6,4,2020,19,13,1,04-06-2020-19-13.jpeg,1.0
Glenrose,04-06-2020-15-47.jpeg,6,4,2020,15,47,1,04-06-2020-15-47.jpeg,1.0
Glenrose,04-06-2020-06-57.jpeg,6,4,2020,6,57,1,04-06-2020-06-57.jpeg,1.0
Glenrose,04-06-2020-02-14.jpeg,6,4,2020,2,14,0,04-06-2020-02-14.jpeg,0.0
Glenrose,04-06-2020-19-33.jpeg,6,4,2020,19,33,3,04-06-2020-19-33.jpeg,3.0
Glenrose,03-06-2020-22-23.jpeg,6,3,2020,22,23,0,03-06-2020-22-23.jpeg,0.0
Glenrose,04-06-2020-14-07.jpeg,6,4,2020,14,7,4,04-06-2020-14-07.jpeg,4.0
Glenrose,04-06-2020-07-40.jpeg,6,4,2020,7,40,5,04-06-2020-07-40.jpeg,4.0
Glenrose,04-06-2020-00-13.jpeg,6,4,2020,0,13,0,04-06-2020-00-13.jpeg,0.0
Glenrose,04-06-2020-21-21.jpeg,6,4,2020,21,21,0,04-06-2020-21-21.jpeg,0.0
Glenrose,03-06-2020-22-35.jpeg,6,3,2020,22,35,0,03-06-2020-22-35.jpeg,0.0
Glenrose,03-06-2020-19-34.jpeg,6,3,2020,19,34,6,03-06-2020-19-34.jpeg,7.0
Glenrose,04-06-2020-06-03.jpeg,6,4,2020,6,3,1,04-06-2020-06-03.jpeg,1.0
Glenrose,04-06-2020-09-26.jpeg,6,4,2020,9,26,0,04-06-2020-09-26.jpeg,0.0
Glenrose,04-06-2020-11-46.jpeg,6,4,2020,11,46,6,04-06-2020-11-46.jpeg,9.0
Glenrose,04-06-2020-13-57.jpeg,6,4,2020,13,57,4,04-06-2020-13-57.jpeg,4.0
Glenrose,04-06-2020-00-47.jpeg,6,4,2020,0,47,0,04-06-2020-00-47.jpeg,0.0
Glenrose,04-06-2020-10-06.jpeg,6,4,2020,10,6,1,04-06-2020-10-06.jpeg,2.0
Glenrose,04-06-2020-03-41.jpeg,6,4,2020,3,41,0,04-06-2020-03-41.jpeg,0.0
Glenrose,04-06-2020-10-26.jpeg,6,4,2020,10,26,3,04-06-2020-10-26.jpeg,5.0
Glenrose,04-06-2020-18-11.jpeg,6,4,2020,18,11,4,04-06-2020-18-11.jpeg,4.0
Glenrose,04-06-2020-21-43.jpeg,6,4,2020,21,43,0,04-06-2020-21-43.jpeg,0.0
Glenrose,04-06-2020-05-09.jpeg,6,4,2020,5,9,0,04-06-2020-05-09.jpeg,0.0
Glenrose,03-06-2020-17-30.jpeg,6,3,2020,17,30,5,03-06-2020-17-30.jpeg,7.0
Glenrose,03-06-2020-22-57.jpeg,6,3,2020,22,57,0,03-06-2020-22-57.jpeg,0.0
Glenrose,04-06-2020-06-35.jpeg,6,4,2020,6,35,0,04-06-2020-06-35.jpeg,0.0
Glenrose,03-06-2020-19-55.jpeg,6,3,2020,19,55,3,03-06-2020-19-55.jpeg,4.0
Glenrose,04-06-2020-09-06.jpeg,6,4,2020,9,6,0,04-06-2020-09-06.jpeg,0.0
Glenrose,04-06-2020-20-15.jpeg,6,4,2020,20,15,3,04-06-2020-20-15.jpeg,3.0
Glenrose,03-06-2020-19-02.jpeg,6,3,2020,19,2,6,03-06-2020-19-02.jpeg,8.0
Glenrose,04-06-2020-23-13.jpeg,6,4,2020,23,13,0,04-06-2020-23-13.jpeg,0.0
Glenrose,03-06-2020-20-06.jpeg,6,3,2020,20,6,1,03-06-2020-20-06.jpeg,3.0
Glenrose,04-06-2020-09-46.jpeg,6,4,2020,9,46,1,04-06-2020-09-46.jpeg,1.0
Glenrose,04-06-2020-11-26.jpeg,6,4,2020,11,26,5,04-06-2020-11-26.jpeg,9.0
Glenrose,04-06-2020-02-36.jpeg,6,4,2020,2,36,0,04-06-2020-02-36.jpeg,0.0
Glenrose,04-06-2020-12-36.jpeg,6,4,2020,12,36,7,04-06-2020-12-36.jpeg,7.0
Glenrose,03-06-2020-23-41.jpeg,6,3,2020,23,41,0,03-06-2020-23-41.jpeg,0.0
Glenrose,04-06-2020-01-30.jpeg,6,4,2020,1,30,0,04-06-2020-01-30.jpeg,0.0
Glenrose,04-06-2020-22-29.jpeg,6,4,2020,22,29,0,04-06-2020-22-29.jpeg,0.0
Glenrose,04-06-2020-07-19.jpeg,6,4,2020,7,19,1,04-06-2020-07-19.jpeg,1.0
Glenrose,04-06-2020-22-05.jpeg,6,4,2020,22,5,0,04-06-2020-22-05.jpeg,0.0
Glenrose,03-06-2020-22-01.jpeg,6,3,2020,22,1,1,03-06-2020-22-01.jpeg,1.0
Glenrose,04-06-2020-04-25.jpeg,6,4,2020,4,25,0,04-06-2020-04-25.jpeg,0.0
Glenrose,04-06-2020-21-54.jpeg,6,4,2020,21,54,0,04-06-2020-21-54.jpeg,0.0
Glenrose,04-06-2020-13-37.jpeg,6,4,2020,13,37,6,04-06-2020-13-37.jpeg,7.0
Glenrose,03-06-2020-21-50.jpeg,6,3,2020,21,50,1,03-06-2020-21-50.jpeg,1.0
Glenrose,03-06-2020-17-50.jpeg,6,3,2020,17,50,6,03-06-2020-17-50.jpeg,8.0
Glenrose,04-06-2020-13-17.jpeg,6,4,2020,13,17,7,04-06-2020-13-17.jpeg,7.0
Glenrose,04-06-2020-10-46.jpeg,6,4,2020,10,46,4,04-06-2020-10-46.jpeg,6.0
Glenrose,04-06-2020-16-38.jpeg,6,4,2020,16,38,1,04-06-2020-16-38.jpeg,4.0
Glenrose,04-06-2020-23-24.jpeg,6,4,2020,23,24,0,04-06-2020-23-24.jpeg,0.0
Glenrose,04-06-2020-05-53.jpeg,6,4,2020,5,53,1,04-06-2020-05-53.jpeg,1.0
Glenrose,04-06-2020-06-14.jpeg,6,4,2020,6,14,2,04-06-2020-06-14.jpeg,2.0
Glenrose,04-06-2020-12-57.jpeg,6,4,2020,12,57,7,04-06-2020-12-57.jpeg,7.0
Glenrose,04-06-2020-12-16.jpeg,6,4,2020,12,16,11,04-06-2020-12-16.jpeg,10.0
Glenrose,04-06-2020-11-06.jpeg,6,4,2020,11,6,4,04-06-2020-11-06.jpeg,6.0
Glenrose,04-06-2020-03-30.jpeg,6,4,2020,3,30,0,04-06-2020-03-30.jpeg,0.0
Glenrose,04-06-2020-18-01.jpeg,6,4,2020,18,1,5,04-06-2020-18-01.jpeg,6.0
Glenrose,04-06-2020-10-36.jpeg,6,4,2020,10,36,3,04-06-2020-10-36.jpeg,5.0
Glenrose,04-06-2020-00-36.jpeg,6,4,2020,0,36,0,04-06-2020-00-36.jpeg,0.0
Glenrose,03-06-2020-20-17.jpeg,6,3,2020,20,17,2,03-06-2020-20-17.jpeg,4.0
Glenrose,04-06-2020-06-25.jpeg,6,4,2020,6,25,1,04-06-2020-06-25.jpeg,1.0
Glenrose,04-06-2020-09-16.jpeg,6,4,2020,9,16,0,04-06-2020-09-16.jpeg,0.0
Glenrose,04-06-2020-07-08.jpeg,6,4,2020,7,8,1,04-06-2020-07-08.jpeg,1.0
Glenrose,04-06-2020-23-35.jpeg,6,4,2020,23,35,1,04-06-2020-23-35.jpeg,1.0
Glenrose,04-06-2020-05-42.jpeg,6,4,2020,5,42,1,04-06-2020-05-42.jpeg,1.0
Glenrose,04-06-2020-22-18.jpeg,6,4,2020,22,18,0,04-06-2020-22-18.jpeg,0.0
Glenrose,04-06-2020-09-36.jpeg,6,4,2020,9,36,1,04-06-2020-09-36.jpeg,1.0
Glenrose,04-06-2020-11-56.jpeg,6,4,2020,11,56,8,04-06-2020-11-56.jpeg,9.0
Glenrose,04-06-2020-12-46.jpeg,6,4,2020,12,46,5,04-06-2020-12-46.jpeg,6.0
Glenrose,03-06-2020-19-24.jpeg,6,3,2020,19,24,4,03-06-2020-19-24.jpeg,7.0
Glenrose,04-06-2020-21-32.jpeg,6,4,2020,21,32,0,04-06-2020-21-32.jpeg,0.0
Glenrose,04-06-2020-10-16.jpeg,6,4,2020,10,16,2,04-06-2020-10-16.jpeg,3.0
Glenrose,04-06-2020-13-47.jpeg,6,4,2020,13,47,3,04-06-2020-13-47.jpeg,4.0
Glenrose,04-06-2020-04-14.jpeg,6,4,2020,4,14,0,04-06-2020-04-14.jpeg,0.0
Glenrose,04-06-2020-10-56.jpeg,6,4,2020,10,56,4,04-06-2020-10-56.jpeg,6.0
Glenrose,04-06-2020-16-28.jpeg,6,4,2020,16,28,2,04-06-2020-16-28.jpeg,4.0
Glenrose,04-06-2020-13-07.jpeg,6,4,2020,13,7,8,04-06-2020-13-07.jpeg,8.0
Glenrose,04-06-2020-04-03.jpeg,6,4,2020,4,3,0,04-06-2020-04-03.jpeg,0.0
Glenrose,04-06-2020-20-49.jpeg,6,4,2020,20,49,0,04-06-2020-20-49.jpeg,0.0
Glenrose,03-06-2020-17-40.jpeg,6,3,2020,17,40,5,03-06-2020-17-40.jpeg,7.0
Glenrose,04-06-2020-12-06.jpeg,6,4,2020,12,6,8,04-06-2020-12-06.jpeg,9.0
Glenrose,04-06-2020-11-16.jpeg,6,4,2020,11,16,6,04-06-2020-11-16.jpeg,9.0
Glenrose,04-06-2020-01-41.jpeg,6,4,2020,1,41,0,04-06-2020-01-41.jpeg,0.0
Glenrose,04-06-2020-02-47.jpeg,6,4,2020,2,47,0,04-06-2020-02-47.jpeg,0.0
Glenrose,03-06-2020-23-30.jpeg,6,3,2020,23,30,0,03-06-2020-23-30.jpeg,0.0
Glenrose,04-06-2020-07-29.jpeg,6,4,2020,7,29,2,04-06-2020-07-29.jpeg,2.0
Glenrose,03-06-2020-19-44.jpeg,6,3,2020,19,44,3,03-06-2020-19-44.jpeg,4.0
Glenrose,04-06-2020-01-20.jpeg,6,4,2020,1,20,0,04-06-2020-01-20.jpeg,0.0
Glenrose,03-06-2020-19-13.jpeg,6,3,2020,19,13,5,03-06-2020-19-13.jpeg,7.0
Glenrose,04-06-2020-20-04.jpeg,6,4,2020,20,4,2,04-06-2020-20-04.jpeg,1.0
Glenrose,04-06-2020-09-56.jpeg,6,4,2020,9,56,2,04-06-2020-09-56.jpeg,2.0
Glenrose,04-06-2020-11-36.jpeg,6,4,2020,11,36,10,04-06-2020-11-36.jpeg,11.0
Glenrose,04-06-2020-23-02.jpeg,6,4,2020,23,2,0,04-06-2020-23-02.jpeg,0.0
Glenrose,04-06-2020-12-26.jpeg,6,4,2020,12,26,8,04-06-2020-12-26.jpeg,8.0
Glenrose,03-06-2020-23-51.jpeg,6,3,2020,23,51,0,03-06-2020-23-51.jpeg,0.0
Glenrose,04-06-2020-04-58.jpeg,6,4,2020,4,58,0,04-06-2020-04-58.jpeg,0.0
Glenrose,04-06-2020-13-27.jpeg,6,4,2020,13,27,5,04-06-2020-13-27.jpeg,7.0
Glenrose,04-06-2020-16-49.jpeg,6,4,2020,16,49,3,04-06-2020-16-49.jpeg,4.0
Glenrose,03-06-2020-22-46.jpeg,6,3,2020,22,46,0,03-06-2020-22-46.jpeg,0.0
